Year,Team,Index,tournamentSeed,bartTorvik_Rk,bartTorvik_Conf,bartTorvik_G,bartTorvik_Wins_Overall,bartTorvik_AdjOE,bartTorvik_AdjDE,bartTorvik_Barthag,bartTorvik_EFG%,bartTorvik_EFGD%,bartTorvik_TOR,bartTorvik_TORD,bartTorvik_ORB,bartTorvik_DRB,bartTorvik_FTR,bartTorvik_FTRD,bartTorvik_2P%,bartTorvik_2P%D,bartTorvik_3P%,bartTorvik_3P%D,bartTorvik_3PR,bartTorvik_3PRD,bartTorvik_Adj T.,bartTorvik_WAB,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank,BPI,BPI_Rank,BPI_Off,BPI_Def,masseyComposite_Rank,LRMCB,PowerRank,tournamentOutcome,elite8_flag
2021,Iona,131,15.0,201.45911949685535,,17,12,100.718,98.8116,0.5571143,51.2109,45.616,22.5326,19.6123,33.532,26.2105,36.165,46.3342,49.9161,45.835,35.586,30.121,37.6169,37.9196,69.3167,-3.2113,159.46666666666667,-0.78,100.2,130.0,101.0,212.33333333333337,67.7,165.45454545454544,0.03,254.69688385269123,-5.67,57.79387186629526,98.3,50.415512465373965,103.9,99.921568627451,-0.54,136.24581005586592,1.5,202.88524590163937,0.3,1.1,155.03703703703704,189,194.28220858895708,R64,0
2021,Oral Roberts,233,15.0,186.5786163522013,,23,13,107.572,106.7275,0.5216156,53.646,50.4186,15.722,18.2204,23.2295,33.0328,27.8269,33.1208,49.7171,49.0138,38.89,35.6264,45.922,32.029,72.351,-4.9152,220.7111111111111,4.83,109.3,293.5833333333333,104.4,135.97701149425288,71.4,318.8760330578512,0.023,236.1359773371105,4.09,228.13370473537603,105.2,244.01108033241,101.1,213.0980392156863,22.06,360.94972067039106,1.4,201.69180327868852,3.4,-1.9,173.01234567901236,119,219.96319018404907,Sweet Sixteen,0
2021,Cleveland St.,56,15.0,163.68553459119497,,26,19,99.2214,99.7137,0.4854176,50.6134,48.9124,18.515,20.386,30.976,31.9308,31.9164,37.2295,52.178,50.9222,31.9257,30.835,34.3249,42.5312,67.1276,-2.796,169.86666666666667,-0.13,100.6,141.91666666666666,100.7,220.70114942528735,66.1,85.23415977961433,0.199,364.0,-0.83,160.20055710306409,105.1,241.99445983379505,106.0,23.45098039215686,20.35,355.8659217877095,-1.8,133.6655737704918,-2.0,0.2,192.11111111111111,122,209.91411042944785,R64,0
2021,Hartford,113,16.0,147.66037735849056,,23,15,96.7259,99.2125,0.426719,50.415,47.661,19.0175,20.483,24.9246,28.8211,28.6248,25.032,51.3104,50.7214,32.7219,28.79,42.551,40.7283,67.8242,-4.9151,140.9777777777778,-2.98,97.0,71.5,100.0,232.20689655172416,66.9,121.33333333333331,0.081,334.09631728045326,-5.09,69.96100278551532,99.2,73.60664819944598,104.3,84.62745098039215,-0.17,144.37988826815644,-0.5,156.34098360655736,-2.9,2.5,150.54320987654322,150,177.53374233128835,R64,0
2021,Norfolk St.,209,16.0,123.62264150943396,,21,14,99.0216,103.9227,0.3654211,49.7185,47.454,17.8111,20.771,28.8139,28.7207,38.627,42.033,46.1295,47.281,37.428,31.766,35.9216,45.3334,68.7203,-5.0153,122.4888888888889,-4.47,99.1,111.58333333333334,103.6,156.8965517241379,67.5,153.4214876033058,0.09,343.37677053824365,-7.09,38.52924791086351,98.1,44.365650969529085,105.2,48.94117647058823,-0.76,130.14525139664804,-3.1,109.79672131147542,-3.0,-0.1,131.44444444444443,171,178.65030674846625,R64,0
2021,Mount St. Mary's,194,16.0,122.47798742138365,,22,12,95.2277,99.914,0.3649212,48.7227,45.515,20.3242,16.4303,31.957,24.857,29.7224,24.626,47.7255,45.631,33.7171,30.121,36.3203,32.837,63.0346,-7.2207,91.28888888888888,-6.62,94.5,39.0,101.1,208.1494252873563,61.6,8.022038567493112,-0.004,168.07932011331445,-6.45,43.598885793871865,99.4,77.6398891966759,105.9,29.568627450980394,11.14,311.12849162011173,-2.2,124.11803278688524,-3.6,1.3,125.82716049382717,156,169.71779141104292,R68,0
2021,Texas Southern,315,16.0,117.89937106918238,,23,15,97.9235,103.2209,0.3542216,48.325,46.532,21.5298,19.4135,32.937,26.4116,38.92,33.823,51.0115,45.225,27.7342,32.493,27.8336,37.9196,72.546,-4.4141,124.8,-4.37,99.8,125.66666666666669,104.2,143.29885057471265,71.5,319.8787878787879,0.059,309.34844192634563,-7.73,29.403899721448468,95.5,21.174515235457065,103.2,130.50980392156862,14.62,337.56424581005587,-1.8,136.05245901639344,-1.6,-0.1,64.03703703703704,196,106.07361963190183,R64,0
2021,Appalachian St.,10,16.0,107.59748427672956,,24,13,98.4228,104.3234,0.3397225,47.7274,50.4186,17.596,20.099,27.8174,30.6271,33.0136,24.023,46.728,50.4199,32.6225,33.5152,43.938,37.819,66.33,-7.6223,120.17777777777778,-4.71,98.4,99.66666666666669,103.1,165.26436781609195,65.5,54.14876033057851,0.039,276.3512747875354,-2.83,118.62952646239556,100.4,108.89750692520776,103.3,129.49019607843138,5.52,233.85474860335196,-0.6,151.56721311475408,-1.5,0.9,164.02469135802468,173,164.13496932515338,R68,0
2022,Gonzaga,108,1.0,364.0,,29,26,120.93,88.57,0.97311,59.42,43.21,15.938,17.0261,29.0147,23.021,29.7193,22.216,60.92,41.61,37.916,30.737,35.4237,33.96,73.84,6.71,364.0,30.95,120.7,361.8333333333333,89.7,354.58620689655174,72.5,359.9889807162534,-0.039,85.58640226628894,4.24,270.71866295264624,104.6,263.16897506925204,100.3,274.27450980392155,-2.88,112.86033519553072,20.5,364.0,12.8,7.7,364.0,1,364.0,Sweet Sixteen,0
2022,Houston,119,5.0,362.8553459119497,,33,28,117.01,89.29,0.95762,53.733,43.52,17.296,21.63,37.92,27.3138,28.6231,35.3292,55.32,43.27,34.1146,29.313,39.0142,43.6331,65.2323,5.514,362.8444444444444,27.7,116.8,354.25,89.1,356.67816091954023,63.6,26.07162534435262,-0.012,155.70538243626063,5.89,288.9693593314763,105.5,283.3351800554017,99.6,301.80392156862746,0.18,208.4357541899441,19.8,362.8065573770492,10.1,9.7,355.01234567901236,3,356.18404907975463,Elite Eight,1
2022,Baylor,21,1.0,361.71069182389937,,32,26,117.58,90.714,0.95143,52.951,47.878,18.2157,22.916,36.37,28.4192,28.5234,26.987,53.545,49.5164,34.6109,29.921,37.7174,35.9116,68.6141,8.92,360.53333333333336,27.04,118.0,356.41666666666663,91.0,351.44827586206895,67.4,201.5537190082645,0.004,196.95184135977337,10.96,351.8328690807799,107.4,328.7091412742382,96.5,357.88235294117646,-1.89,145.39664804469274,17.9,360.41967213114754,10.1,7.8,360.6296296296296,7,357.3006134969325,R32,0
2022,Kansas,138,1.0,360.5660377358491,,34,28,120.25,92.924,0.95114,54.127,46.942,17.8128,18.4165,33.434,28.9213,32.898,27.8103,54.529,47.9104,35.575,30.124,33.8275,34.267,70.169,10.41,361.68888888888887,27.49,119.2,358.58333333333337,91.7,347.2643678160919,69.3,299.8236914600551,0.041,274.2889518413598,12.6,364.0,108.0,344.84210526315786,95.4,364.0,4.13,315.195530726257,17.6,358.0327868852459,10.9,6.7,359.5061728395062,5,359.53374233128835,CHAMPS,1
2022,Arizona,11,1.0,359.42138364779873,,34,31,118.07,92.421,0.94335,55.91,44.49,18.0137,17.7217,34.517,28.3186,35.157,22.82,57.55,41.93,35.476,32.7121,35.7229,34.576,73.47,8.83,359.3777777777778,25.96,118.6,357.5,92.6,343.08045977011494,72.2,355.9779614325069,0.048,287.6940509915014,6.45,294.0389972144847,105.9,294.42659279778394,99.5,305.88235294117646,-0.78,182.0,17.6,356.83934426229507,10.5,7.1,362.87654320987656,2,362.8834355828221,Sweet Sixteen,0
2022,Duke,76,2.0,358.27672955974845,,34,28,120.44,94.44,0.94296,55.614,47.047,14.914,16.13,31.958,28.5199,28.6231,18.92,55.814,46.958,36.835,31.462,36.6203,33.858,68.7133,7.28,355.9111111111111,25.15,121.1,364.0,95.9,313.7931034482758,67.3,192.52892561983472,-0.01,159.8300283286119,8.22,322.42896935933146,107.8,340.808864265928,99.6,300.78431372549016,-4.58,72.18994413407822,16.8,354.45245901639345,12.0,4.8,353.88888888888886,11,355.0674846625767,Final Four,1
2022,Texas Tech,317,3.0,357.1320754716981,,34,25,109.157,85.51,0.94277,52.471,45.519,20.3293,23.61,33.337,26.184,36.144,32.1232,55.122,44.313,31.4281,31.36,34.4255,45.6344,67.4213,6.611,357.06666666666666,25.64,110.7,319.5833333333333,85.0,364.0,66.5,146.4022038567493,-0.031,110.3342776203966,10.98,352.8467966573816,107.8,338.79224376731304,96.8,355.84313725490193,-8.24,12.201117318435754,16.5,353.2590163934426,6.0,10.5,346.0246913580247,6,358.4171779141104,Sweet Sixteen,0
2022,Kentucky,142,2.0,355.9874213836478,,33,26,119.16,93.933,0.93928,53.343,46.535,16.658,17.423,37.83,24.957,27.2268,25.152,53.743,47.273,34.996,30.329,28.1347,36.012,68.8126,6.99,358.22222222222223,25.72,120.0,359.6666666666667,94.3,327.39080459770116,67.5,214.58953168044076,-0.043,77.33711048158641,8.88,334.59610027855155,106.5,306.52631578947364,97.6,350.7450980392157,-2.72,118.9608938547486,17.7,359.22622950819675,11.1,6.6,352.7654320987654,4,360.6503067484663,R64,0
2022,Purdue,248,3.0,354.84276729559747,,33,27,123.21,97.788,0.93539,57.33,49.6156,17.187,14.2346,34.813,23.631,36.54,20.95,56.112,49.1151,39.53,33.6172,39.2135,40.9275,66.9244,7.36,348.9777777777778,22.36,121.0,362.9166666666667,98.6,267.7701149425287,66.1,127.34986225895317,0.022,227.88668555240793,8.81,331.5543175487465,108.0,345.85041551246536,99.2,315.05882352941177,-3.54,99.64245810055866,16.4,352.06557377049177,12.7,3.6,357.2592592592593,14,350.60122699386505,Sweet Sixteen,0
2022,Villanova,355,2.0,353.6981132075472,,33,26,117.19,93.026,0.93441,52.084,47.561,15.528,18.8146,30.981,28.0171,30.5164,25.152,50.3153,48.2117,35.956,31.042,46.022,43.0328,63.6345,7.37,353.6,24.56,117.5,355.3333333333333,92.9,340.98850574712645,62.3,17.046831955922865,0.06,305.22379603399435,11.46,355.8885793871866,109.1,358.9584487534626,97.6,349.72549019607845,8.65,350.78212290502796,17.6,355.64590163934423,10.7,6.8,356.1358024691358,9,351.7177914110429,Final Four,1
2022,Tennessee,308,3.0,352.55345911949684,,32,25,109.94,87.44,0.933311,50.3155,46.535,17.9131,23.015,32.844,27.5146,29.7193,31.5213,48.323,46.033,35.672,31.565,40.411,39.524,68.4156,7.45,354.75555555555553,25.1,111.5,327.1666666666667,86.4,361.90804597701145,67.4,207.5702479338843,0.029,244.38526912181305,11.39,354.87465181058496,108.5,355.9335180055402,97.1,351.7647058823529,4.85,322.31284916201116,18.0,361.6131147540984,7.1,10.9,343.77777777777777,13,352.83435582822085,R32,0
2022,Auburn,17,2.0,351.40880503144655,,32,27,112.723,89.61,0.933212,50.3155,44.16,16.761,20.751,33.239,29.3228,31.6131,34.8286,51.99,42.64,32.0258,31.251,39.9121,36.3128,71.044,7.44,351.2888888888889,23.2,112.7,338.0,89.5,355.632183908046,70.1,322.8870523415978,-0.021,131.9886685552408,8.35,323.44289693593316,106.9,312.5761772853186,98.6,329.3333333333333,3.7,301.9776536312849,15.6,349.6786885245902,6.5,9.0,361.75308641975306,8,361.7668711656442,R32,0
2022,UCLA,331,4.0,350.2641509433962,,32,25,115.115,91.616,0.932513,50.6141,47.769,13.45,19.792,31.958,24.851,29.8188,29.2152,49.6183,47.376,35.284,32.291,31.531,37.8184,66.825,5.015,352.44444444444446,24.26,115.9,352.0833333333333,91.7,348.3103448275862,65.2,87.2396694214876,-0.029,112.39660056657225,8.5,325.4707520891365,107.2,321.6509695290859,98.7,326.2745098039216,3.67,299.9441340782123,16.2,350.872131147541,9.2,6.9,349.3950617283951,12,353.9509202453988,Sweet Sixteen,0
2022,Iowa,132,5.0,349.1194968553459,,34,25,121.22,98.2104,0.918414,53.733,49.9172,13.03,19.1127,32.55,29.7239,30.2177,26.167,52.665,50.0182,37.03,33.215,39.0142,36.614,70.949,3.822,350.1333333333333,22.72,120.5,360.75,97.8,281.367816091954,69.7,311.8567493112948,-0.061,46.40226628895184,7.31,303.1643454038997,107.1,319.63434903047096,99.8,294.6666666666667,-6.82,33.55307262569833,15.5,348.48524590163936,11.9,3.5,337.03703703703707,10,349.4846625766871,R64,0
2022,Texas,312,6.0,347.9748427672956,,32,21,111.529,90.512,0.917215,50.117,46.535,18.2157,23.313,31.958,30.0253,32.3112,36.8315,50.9126,46.136,32.324,31.669,36.0218,33.755,64.1342,3.425,347.82222222222225,20.88,112.5,336.9166666666667,91.6,350.4022988505747,63.8,28.077134986225897,-0.043,75.27478753541077,10.68,349.8050139275766,107.7,337.78393351800554,97.0,352.7843137254902,-8.15,16.268156424581004,13.9,344.9049180327869,6.0,7.8,339.28395061728395,17,342.7852760736196,R32,0
2022,Illinois,125,4.0,346.8301886792453,,31,22,113.62,93.128,0.907416,53.147,46.328,17.7121,15.6323,33.434,25.872,31.7129,28.4124,51.798,45.528,36.74,32.291,42.761,29.67,68.2172,4.119,342.0444444444444,18.75,112.0,332.5833333333333,93.3,334.71264367816093,67.2,185.50964187327824,0.033,251.60339943342777,10.44,347.7771587743733,109.0,357.9501385041551,98.6,330.3529411764706,1.39,239.95530726256985,13.9,346.0983606557377,7.3,6.7,351.641975308642,16,346.13496932515335,R32,0
2022,Virginia Tech,357,11.0,345.685534591195,,35,23,114.717,94.943,0.897817,55.218,48.7116,17.078,18.8146,28.1171,26.184,23.7334,25.255,52.568,49.4161,39.34,31.772,41.495,37.016,64.1342,1.74,343.2,18.86,115.0,346.66666666666663,96.1,308.5632183908046,63.3,24.06611570247934,-0.062,45.37110481586402,7.88,314.31754874651807,107.4,327.7008310249307,99.5,304.8627450980392,-0.53,188.10055865921788,13.2,341.32459016393443,8.3,5.0,302.2098765432099,18,337.20245398773005,R64,0
2022,LSU,144,6.0,344.54088050314465,,33,22,105.81,88.15,0.891018,49.52,45.115,20.4298,25.32,33.727,31.23,33.093,38.4332,50.5142,47.792,31.9264,28.04,34.625,45.9347,69.888,2.333,340.8888888888889,18.65,107.3,268.6666666666667,88.7,358.7701149425287,68.6,263.7245179063361,-0.052,57.74504249291785,9.1,338.65181058495824,107.2,320.6426592797784,98.1,343.6078431372549,-1.21,170.81564245810057,14.0,347.2918032786885,3.6,10.4,358.38271604938274,15,343.90184049079755,R64,0
2022,Saint Mary's,266,5.0,343.39622641509436,,31,24,107.875,90.111,0.887219,52.664,48.399,17.187,19.5104,27.3197,21.94,23.234,24.441,52.665,47.064,35.186,34.4225,36.1214,28.84,64.8336,3.921,345.5111111111111,19.53,110.1,309.8333333333333,90.6,352.4942528735632,63.6,25.068870523415978,0.039,266.0396600566572,6.89,299.10863509749305,106.8,310.5595567867036,99.9,292.62745098039215,3.31,291.8100558659218,11.8,338.93770491803275,4.5,7.3,321.30864197530866,24,340.55214723926383,R32,0
2022,Indiana,129,12.0,342.251572327044,,33,20,108.069,90.513,0.88372,51.311,45.623,17.31,17.423,26.9214,25.062,33.58,30.6189,51.4111,43.48,33.9165,32.6114,31.8307,40.2259,68.2172,0.2154,309.68888888888887,14.04,107.0,262.1666666666667,92.9,339.9425287356322,67.2,189.5206611570248,-0.02,135.08215297450425,8.51,326.48467966573816,108.1,347.8670360110803,99.6,299.7647058823529,-6.23,40.67039106145251,10.0,316.2622950819672,3.2,6.8,329.17283950617286,30,317.1042944785276,R64,0
2022,Memphis,172,9.0,341.1069182389937,,30,21,110.834,93.127,0.880721,52.857,46.432,22.9352,21.137,37.75,30.9286,38.812,32.925,52.18,45.118,36.447,32.081,31.1323,42.9323,71.727,1.543,337.4222222222222,17.23,111.2,323.91666666666663,94.0,330.5287356321839,69.9,315.8677685950413,-0.028,115.4900849858357,7.43,307.22005571030644,106.4,305.5180055401662,99.0,318.11764705882354,4.46,319.2625698324022,11.8,337.74426229508197,5.6,6.2,303.33333333333337,23,345.0184049079754,R32,0
2022,Arkansas,13,4.0,339.9622641509434,,33,25,109.452,92.018,0.880022,49.2216,47.561,17.4109,20.656,30.981,25.872,37.924,32.3236,50.9126,46.447,30.7308,32.8129,34.3257,39.2233,71.727,4.516,344.35555555555555,19.46,109.9,307.6666666666667,90.4,353.54022988505744,70.7,336.92561983471074,0.038,262.94617563739376,9.08,337.63788300835654,107.5,331.73407202216066,98.4,336.47058823529414,-2.78,115.91061452513966,12.8,340.13114754098365,5.3,7.6,320.1851851851852,22,348.3680981595092,Elite Eight,1
2022,Connecticut,62,5.0,338.8176100628931,,32,23,112.624,94.842,0.878723,49.6194,45.724,17.4109,18.0196,38.01,27.5146,30.6161,31.9226,47.8249,42.85,35.379,34.5233,34.226,32.634,66.2277,3.126,339.73333333333335,18.55,113.8,341.25,95.3,320.0689655172414,64.8,64.1763085399449,-0.038,87.6487252124646,7.39,305.19220055710304,105.7,287.36842105263156,98.3,340.54901960784315,-3.58,98.62569832402237,13.3,342.5180327868852,7.6,5.7,340.40740740740745,19,347.2515337423313,R64,0
2022,San Francisco,272,10.0,337.67295597484275,,32,23,109.451,92.219,0.878124,53.147,46.942,18.1146,18.5157,30.3105,23.833,28.4237,32.2233,53.939,48.4127,34.7104,28.99,44.438,30.414,69.98,1.642,338.5777777777778,17.38,110.5,317.4166666666667,93.1,337.85057471264366,68.9,282.77685950413223,-0.042,79.39943342776203,5.18,283.899721448468,105.5,282.3268698060942,100.3,276.3137254901961,2.23,266.39106145251395,10.6,327.00327868852463,5.4,5.1,325.8024691358025,27,327.15337423312883,R64,0
2022,Alabama,4,6.0,336.52830188679246,,32,19,115.914,98.198,0.871825,51.5105,49.4145,19.8268,17.7217,35.511,30.728,33.677,35.2289,56.39,49.3159,30.8305,33.1147,48.012,35.9116,72.812,2.034,332.8,16.57,115.2,347.75,98.6,268.81609195402297,71.9,353.9724517906336,-0.022,128.89518413597733,12.58,362.9860724233983,109.4,362.99168975069256,96.9,354.8235294117647,10.15,354.8491620111732,11.6,336.5508196721312,8.2,3.4,344.9012345679012,20,341.6687116564417,R64,0
2022,Michigan,179,11.0,334.23899371069183,,31,17,113.919,96.773,0.868027,52.376,50.3188,17.187,15.0334,31.276,23.833,28.922,26.682,53.058,50.8221,34.0156,33.014,32.33,33.96,67.2227,0.1556,333.9555555555555,16.61,113.9,342.3333333333333,97.2,287.64367816091954,66.7,161.4435261707989,-0.019,141.26912181303118,12.15,360.958217270195,109.8,364.0,97.7,346.66666666666663,6.27,337.56424581005587,11.4,334.1639344262295,7.6,3.9,298.8395061728395,40,321.57055214723925,Sweet Sixteen,0
2022,North Carolina,211,8.0,333.09433962264154,,33,24,112.822,95.957,0.866328,52.18,49.8171,16.554,14.1347,30.4104,20.82,29.62,21.511,50.7134,48.3122,36.252,34.925,37.4184,36.9152,71.24,4.318,346.66666666666663,20.13,114.4,345.5833333333333,94.3,328.4367816091954,70.2,325.89531680440774,0.072,317.59773371104814,9.9,345.74930362116993,109.0,356.9418282548476,99.1,317.0980392156863,3.79,302.9944134078212,13.3,343.71147540983605,7.8,5.5,332.5432098765432,35,329.3865030674847,Finals,1
2022,Wisconsin,374,3.0,331.9496855345912,,31,24,110.139,93.832,0.863829,48.2259,49.4145,12.72,16.9265,25.8252,24.039,32.3112,27.7102,48.921,49.9177,31.3286,32.397,36.0218,33.755,67.5207,6.412,322.4,15.34,109.3,297.9166666666667,94.0,329.48275862068965,66.5,149.4104683195592,0.105,349.5637393767705,9.77,343.7214484679666,108.4,352.90858725761774,98.6,327.29411764705884,2.91,278.5921787709497,10.9,331.7770491803279,4.7,6.1,350.5185185185185,33,339.43558282208585,R32,0
2022,San Diego St.,271,8.0,330.8050314465409,,31,23,101.4189,86.42,0.86353,48.8232,44.05,19.3235,21.728,29.6127,27.0119,31.3139,30.6189,46.6298,43.16,35.862,30.434,30.8326,38.2201,66.2277,2.631,336.2666666666667,17.07,103.4,184.16666666666663,86.3,362.95402298850576,65.4,96.26446280991736,-0.003,177.3597733711048,5.95,289.98328690807796,105.5,286.3601108033241,99.6,303.843137254902,2.56,270.4581005586592,10.6,328.1967213114754,0.3,10.3,324.679012345679,31,333.85276073619633,R64,0
2022,Ohio St.,229,7.0,329.66037735849056,,30,19,116.311,99.513,0.857731,54.822,47.98,16.761,15.3329,28.8153,28.6205,33.58,29.2152,54.037,46.239,37.324,34.0202,39.7126,35.396,66.2277,1.347,329.3333333333333,16.24,115.5,351.0,99.3,248.94252873563215,65.0,75.20661157024793,-0.017,145.39376770538243,9.83,344.7353760445682,108.3,351.90027700831024,98.4,334.4313725490196,2.31,267.4078212290503,11.5,335.35737704918034,8.6,2.9,341.53086419753083,42,336.0858895705521,R32,0
2022,Boise St.,26,8.0,327.37106918238993,,33,26,106.983,91.917,0.850633,51.1121,48.293,18.5183,20.179,30.694,21.94,35.254,25.862,51.1117,48.0107,34.1146,32.4102,38.6152,33.243,65.7308,3.524,320.0888888888889,15.14,107.5,271.9166666666667,92.4,344.1264367816092,64.4,46.1267217630854,0.029,245.41643059490085,5.47,284.9136490250696,104.8,269.218836565097,99.3,309.96078431372547,0.55,221.6536312849162,8.0,294.78032786885245,2.9,5.1,314.5679012345679,29,318.2208588957055,R64,0
2022,Iowa St.,133,11.0,325.0817610062893,,32,20,103.1154,88.78,0.849735,49.9178,48.4105,20.4298,24.56,28.2167,28.5199,28.125,36.2306,50.9126,50.7218,32.1252,29.619,37.4184,37.5177,67.3218,2.829,315.4666666666667,14.63,103.1,179.83333333333334,88.5,359.81609195402297,66.3,138.3801652892562,0.049,288.7252124645892,11.25,353.86072423398326,108.1,348.8753462603878,96.9,353.80392156862746,-6.84,32.53631284916201,9.1,304.327868852459,0.5,8.7,342.65432098765433,50,314.87116564417175,Sweet Sixteen,0
2022,Michigan St.,180,7.0,323.937106918239,,34,22,110.933,95.551,0.848436,52.084,47.561,19.2228,15.3329,30.79,27.0119,30.4169,28.312,49.718,47.9104,37.818,31.251,33.4279,37.8184,68.7133,2.928,316.6222222222222,14.76,111.9,331.5,97.1,294.9655172413793,67.5,217.59779614325072,0.052,293.8810198300283,10.93,350.81894150417827,109.4,360.9750692520776,98.5,332.3921568627451,3.91,308.0782122905028,10.3,324.61639344262295,5.6,4.7,347.14814814814815,26,326.03680981595096,R32,0
2022,Loyola Chicago,160,10.0,322.79245283018867,,31,24,109.158,93.934,0.848337,56.37,47.047,18.4176,19.986,25.1278,23.937,31.9125,28.4124,55.814,46.958,38.013,31.565,43.152,38.1195,65.631,1.839,331.64444444444445,16.52,108.6,283.8333333333333,92.1,346.21839080459773,64.7,56.15426997245179,0.012,211.38810198300283,3.12,258.5515320334262,104.7,266.19390581717454,101.6,249.80392156862743,3.15,284.6927374301676,11.2,332.97049180327866,4.9,6.4,334.7901234567901,25,324.920245398773,R64,0
2022,TCU,304,9.0,321.6477987421384,,32,20,107.478,92.925,0.841538,48.9229,47.769,21.6337,18.4165,37.83,26.184,31.2143,26.784,50.5142,47.9104,30.3321,31.565,32.0302,34.681,66.9244,2.927,335.1111111111111,17.02,108.7,284.9166666666667,91.7,349.35632183908046,65.9,118.32506887052342,0.014,216.5439093484419,11.74,358.93036211699166,108.0,343.8337950138504,96.2,359.921568627451,-5.0,62.02234636871508,10.5,325.80983606557373,4.0,6.5,312.320987654321,55,328.26993865030676,R32,0
2022,Murray St.,195,7.0,320.50314465408803,,29,27,109.646,95.044,0.838239,52.951,48.085,17.187,21.041,35.511,25.466,31.1145,24.644,53.545,50.0182,34.7104,30.124,37.7174,40.627,67.0239,3.523,323.55555555555554,15.42,111.5,328.25,96.1,310.6551724137931,66.1,123.3388429752066,0.074,320.6912181303116,-3.09,143.97771587743733,101.1,136.12188365650968,104.2,148.8627450980392,4.29,317.2290502793296,10.3,323.42295081967217,6.6,3.7,323.55555555555554,21,338.319018404908,R32,0
2022,Notre Dame,226,11.0,318.21383647798746,,31,21,111.927,97.179,0.835341,54.029,49.1129,15.528,15.0334,22.1335,24.039,27.726,22.921,52.087,49.9177,37.818,31.772,43.152,35.396,66.6258,1.837,321.2444444444444,15.25,112.4,334.75,97.2,292.8735632183908,65.6,106.29201101928376,0.017,219.6373937677054,7.81,312.2896935933148,107.1,316.60941828254846,99.3,310.9803921568627,2.7,273.50837988826817,9.8,315.0688524590164,6.9,2.9,288.7283950617284,61,304.8220858895706,R32,0
